,district,fiyat,,update_date,m2_brut,bina_yasi,kat_sayisi,kullanim_durumu,banyo_sayisi,creation_date,Type,m2_net,oda_sayisi,bulundugu_kat,isitma_tip,site
17625,maltepe,"1,400,000TL",,17 Şubat 2022,120 m2,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,2,28 Kasım 2021,Konut,110 m2,2+1,3. Kat,Kombi Doğalgaz,Hayır
17626,maltepe,"9,750,000TL",,17 Şubat 2022,440 m2,4,4,Boş,4,27 Kasım 2021,Konut,380 m2,5+2,4. Kat,Kombi Doğalgaz,Evet
17627,maltepe,"3,500,000TL",,17 Şubat 2022,180 m2,0 (Yeni),4,Boş,2,26 Kasım 2021,Konut,160 m2,4+2,4. Kat,Merkezi (Pay Ölçer),Hayır
17628,maltepe,"2,000,000TL",,29 Ocak 2022,300 m2,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,2,25 Kasım 2021,Konut,220 m2,4+2,4. Kat,Kombi Doğalgaz,Hayır
17629,maltepe,"1,900,000TL",,25 Kasım 2021,160 m2,0 (Yeni),4,Boş,2,25 Kasım 2021,Konut,150 m2,3+1,4. Kat,Merkezi (Pay Ölçer),Hayır
17630,maltepe,"1,950,000TL",,17 Şubat 2022,200 m2,10-May,4,Mülk Sahibi Oturuyor,3,23 Kasım 2021,Konut,180 m2,5+1,4. Kat,Kombi Doğalgaz,Hayır
17631,maltepe,"2,100,000TL",,17 Şubat 2022,85 m2,0 (Yeni),5,Boş,1,23 Kasım 2021,Konut,75 m2,2+1,4. Kat,Kombi Doğalgaz,Hayır
17632,maltepe,"660,000TL",,03 Mart 2022,90 m2,10-May,5,Kiracı Oturuyor,1,22 Kasım 2021,Konut,70 m2,2+1,Yüksek Giriş,Kombi Doğalgaz,Hayır
17633,maltepe,"2,000,000TL",,02 Mart 2022,130 m2,10-May,19,Mülk Sahibi Oturuyor,1,22 Kasım 2021,Konut,90 m2,2+1,14. Kat,Merkezi (Pay Ölçer),Evet
17634,maltepe,"715,000TL",,22 Kasım 2021,60 m2,4,4,Kiracı Oturuyor,1,22 Kasım 2021,Konut,45 m2,1+1,Bahçe Katı,Kombi Doğalgaz,Hayır
17635,maltepe,"1,300,000TL",,22 Aralık 2021,72 m2,0 (Yeni),4,Boş,1,22 Kasım 2021,Konut,62 m2,2+1,1. Kat,Kombi Doğalgaz,Hayır
17636,maltepe,"5,750,000TL",,21 Kasım 2021,250 m2,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,2,21 Kasım 2021,Konut,210 m2,5+2,4. Kat,Kombi Doğalgaz,Hayır
17637,maltepe,"3,500,000TL",,02 Ocak 2022,115 m2,2,19,Kiracı Oturuyor,1,22 Kasım 2021,Konut,75 m2,2+1,12. Kat,Yerden Isıtma,Hayır
17638,maltepe,"1,100,000TL",,25 Ocak 2022,200 m2,3,4,Boş,2,21 Kasım 2021,Konut,150 m2,3+2,4. Kat,Kombi Doğalgaz,Hayır
17639,maltepe,"3,500,000TL",,08 Şubat 2022,150 m2,4,30,Kiracı Oturuyor,2,22 Kasım 2021,Konut,110 m2,3+1,9. Kat,Merkezi (Pay Ölçer),Hayır
17640,maltepe,"490,000TLarrow_downward%4",,15 Şubat 2022,75 m2,15-Nov,4,Kiracı Oturuyor,1,22 Kasım 2021,Konut,70 m2,1+1,Bahçe Katı,Kombi Doğalgaz,Hayır
17641,maltepe,"1,475,000TL",,04 Mart 2022,85 m2,0 (Yeni),4,Boş,1,21 Kasım 2021,Konut,70 m2,2+1,2. Kat,Kombi Doğalgaz,Hayır
17642,maltepe,"1,325,000TL",,17 Şubat 2022,80 m2,0 (Yeni),4,Boş,1,19 Kasım 2021,Konut,75 m2,2+1,1. Kat,Kombi Doğalgaz,Hayır
17643,maltepe,"4,250,000TL",,04 Mart 2022,225 m2,4,4,Boş,3,19 Kasım 2021,Konut,190 m2,4+2,4. Kat,Kombi Doğalgaz,Hayır
17644,maltepe,"1,875,000TL",,04 Mart 2022,115 m2,2,5,Kiracı Oturuyor,1,19 Kasım 2021,Konut,95 m2,2+1,Düz Giriş,Merkezi (Pay Ölçer),Hayır
17645,maltepe,"2,200,000TL",,17 Şubat 2022,90 m2,4,4,Mülk Sahibi Oturuyor,2,19 Kasım 2021,Konut,80 m2,2+1,3. Kat,Kombi Doğalgaz,Hayır
17646,maltepe,"945,000TL",,22 Şubat 2022,65 m2,4,4,Boş,1,18 Kasım 2021,Konut,50 m2,1+1,Düz Giriş,Kombi Doğalgaz,Hayır
17647,maltepe,"2,500,000TL",,22 Şubat 2022,175 m2,0 (Yeni),4,Boş,2,18 Kasım 2021,Konut,160 m2,4+1,4. Kat,Kombi Doğalgaz,Hayır
17648,maltepe,"1,000,000TL",,23 Aralık 2021,130 m2,1,4,Boş,1,17 Kasım 2021,Konut,112 m2,3+1,2. Kat,Kombi Doğalgaz,Hayır
17649,maltepe,"745,000TL",,17 Kasım 2021,135 m2,15-Nov,5,Mülk Sahibi Oturuyor,1,17 Kasım 2021,Konut,125 m2,2+1,Düz Giriş,Kat Kaloriferi,Hayır
17650,maltepe,"3,000,000TL",,14 Şubat 2022,50 m2,0 (Yeni),35,Boş,1,18 Kasım 2021,Konut,34 m2,1+1,7. Kat,Yerden Isıtma,Evet
17651,maltepe,"2,700,000TL",,15 Şubat 2022,64 m2,0 (Yeni),35,Boş,1,17 Kasım 2021,Konut,43 m2,1+1,8. Kat,Yerden Isıtma,Evet
17652,maltepe,"1,100,000TL",,21 Şubat 2022,90 m2,0 (Yeni),5,Boş,2,17 Kasım 2021,Konut,75 m2,2+1,3. Kat,Merkezi (Pay Ölçer),Hayır
17653,maltepe,"800,000TLarrow_downward%6",,04 Mart 2022,80 m2,0 (Yeni),5,Boş,1,17 Kasım 2021,Konut,65 m2,2+1,1. Kat,Merkezi (Pay Ölçer),Hayır
17654,maltepe,"3,060,000TL",,04 Mart 2022,150 m2,15-Nov,7,Boş,1,17 Kasım 2021,Konut,130 m2,3+1,5. Kat,Kombi Doğalgaz,Hayır
17655,maltepe,"1,890,000TL",,17 Kasım 2021,165 m2,15-Nov,17,Mülk Sahibi Oturuyor,2,17 Kasım 2021,Konut,135 m2,3+1,Bahçe Katı,Merkezi (Pay Ölçer),Hayır
17656,maltepe,"2,750,000TL",,17 Şubat 2022,200 m2,0 (Yeni),4,Boş,2,17 Kasım 2021,Konut,170 m2,4+2,4. Kat,Kombi Doğalgaz,Hayır
17657,maltepe,"2,500,000TL",,17 Şubat 2022,200 m2,0 (Yeni),4,Boş,2,16 Kasım 2021,Konut,185 m2,4+2,4. Kat,Kombi Doğalgaz,Hayır
17658,maltepe,"2,550,000TL",,22 Şubat 2022,200 m2,2,4,Mülk Sahibi Oturuyor,2,17 Kasım 2021,Konut,180 m2,3+1,Çatı Dubleks,Merkezi Doğalgaz,Hayır
17659,maltepe,"1,450,000TLarrow_downward%4",,04 Mart 2022,110 m2,21 Ve Üzeri,4,Boş,1,15 Kasım 2021,Konut,95 m2,2+1,3. Kat,Kombi Doğalgaz,Hayır
17660,maltepe,"3,400,000TL",,04 Mart 2022,190 m2,21 Ve Üzeri,5,Kiracı Oturuyor,2,15 Kasım 2021,Konut,170 m2,3+1,4. Kat,Kombi Doğalgaz,Hayır
17661,maltepe,"3,000,000TL",,02 Mart 2022,250 m2,10-May,4,Mülk Sahibi Oturuyor,2,15 Kasım 2021,Konut,230 m2,5+2,4. Kat,Kombi Doğalgaz,Hayır
17662,maltepe,"1,590,000TL",,04 Mart 2022,115 m2,3,4,Boş,2,11 Kasım 2021,Konut,90 m2,2+1,Düz Giriş,Kombi Doğalgaz,Hayır
17663,maltepe,"1,100,000TL",,19 Aralık 2021,110 m2,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,1,11 Kasım 2021,Konut,90 m2,2+1,3. Kat,Kombi Doğalgaz,Hayır
17664,maltepe,"300,000TL",,14 Kasım 2021,80 m2,3,4,Boş,1,10 Kasım 2021,Konut,70 m2,2+1,Bahçe Katı,Kombi Doğalgaz,Hayır
17665,maltepe,"2,550,000TL",,14 Şubat 2022,150 m2,0 (Yeni),4,Boş,2,10 Kasım 2021,Konut,130 m2,3+1,4. Kat,Kombi Doğalgaz,Hayır
17666,maltepe,"2,985,000TL",,18 Şubat 2022,150 m2,0 (Yeni),4,Boş,2,11 Kasım 2021,Konut,120 m2,3+1,4. Kat,Kombi Doğalgaz,Hayır
17667,maltepe,"1,795,000TL",,18 Şubat 2022,100 m2,0 (Yeni),4,Boş,2,11 Kasım 2021,Konut,80 m2,2+1,4. Kat,Kombi Doğalgaz,Hayır
17668,maltepe,"650,000TL",,23 Aralık 2021,85 m2,10-May,5,Mülk Sahibi Oturuyor,1,10 Kasım 2021,Konut,70 m2,2+1,Yüksek Giriş,Kombi Doğalgaz,Hayır
17669,maltepe,"1,400,000TL",,16 Şubat 2022,115 m2,10-May,3,Kiracı Oturuyor,1,10 Kasım 2021,Konut,90 m2,3+1,1. Kat,Kombi Doğalgaz,Hayır
17670,maltepe,"3,950,000TL",,28 Şubat 2022,175 m2,4,4,Mülk Sahibi Oturuyor,3,10 Kasım 2021,Konut,155 m2,4+1,4. Kat,Kombi Doğalgaz,Hayır
17671,maltepe,"1,100,000TL",,10 Ocak 2022,200 m2,10-May,4,Mülk Sahibi Oturuyor,2,09 Kasım 2021,Konut,180 m2,4+1,4. Kat,Kombi Doğalgaz,Hayır
17672,maltepe,"1,150,000TL",,03 Mart 2022,145 m2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,1,08 Kasım 2021,Konut,110 m2,3+1,2. Kat,Kombi Doğalgaz,Hayır
17673,maltepe,"1,300,000TLarrow_downward%4",,04 Mart 2022,120 m2,21 Ve Üzeri,4,Boş,1,09 Kasım 2021,Konut,110 m2,2+1,3. Kat,Kombi Doğalgaz,Hayır
17674,maltepe,"2,000,000TL",,03 Mart 2022,530 m2,21 Ve Üzeri,2,Boş,Yok,08 Kasım 2021,Konut,529 m2,1 Oda,Düz Giriş,Isıtma Yok,Hayır
17675,maltepe,"10,500,000TL",,17 Şubat 2022,440 m2,10-May,3,Mülk Sahibi Oturuyor,4,05 Kasım 2021,Konut,400 m2,7+2,3. Kat,Merkezi (Pay Ölçer),Hayır
17676,maltepe,"3,750,000TL",,05 Kasım 2021,250 m2,1,5,Boş,2,05 Kasım 2021,Konut,200 m2,4+2,5. Kat,Kombi Doğalgaz,Hayır
17677,maltepe,"2,600,000TL",,21 Kasım 2021,262 m2,0 (Yeni),11,Boş,2,04 Kasım 2021,Konut,230 m2,4+1,2. Kat,Merkezi (Pay Ölçer),Hayır
17678,maltepe,"2,000,000TL",,28 Şubat 2022,80 m2,3,4,Kiracı Oturuyor,1,05 Kasım 2021,Konut,70 m2,2+1,Bahçe Katı,Kombi Doğalgaz,Hayır
17679,maltepe,"1,350,000TLarrow_downward%4",,03 Mart 2022,230 m2,15-Nov,3,Kiracı Oturuyor,2,03 Kasım 2021,Konut,225 m2,5+2,Çatı Dubleks,Kombi Doğalgaz,Hayır
17680,maltepe,"3,600,000TL",,04 Mart 2022,165 m2,0 (Yeni),4,Boş,2,03 Kasım 2021,Konut,140 m2,3+2,4. Kat,Kombi Doğalgaz,Hayır
17681,maltepe,"2,490,000TL",,28 Şubat 2022,180 m2,0 (Yeni),4,Boş,2,03 Kasım 2021,Konut,160 m2,3+2,4. Kat,Kombi Doğalgaz,Hayır
17682,maltepe,"620,000TL",,11 Kasım 2021,120 m2,2,5,Kiracı Oturuyor,2,02 Kasım 2021,Konut,115 m2,3+1,Bahçe Dublex,Kombi Doğalgaz,Hayır
17683,maltepe,"950,000TL",,14 Şubat 2022,130 m2,10-May,6,Mülk Sahibi Oturuyor,2,02 Kasım 2021,Konut,110 m2,3+1,1. Kat,Kombi Doğalgaz,Hayır
17684,maltepe,"1,575,000TLarrow_downward%5",,04 Mart 2022,150 m2,15-Nov,8,Mülk Sahibi Oturuyor,1,01 Kasım 2021,Konut,130 m2,3+1,2. Kat,Kombi Doğalgaz,Hayır
17685,maltepe,"2,700,000TL",,14 Şubat 2022,106 m2,3,9,Kiracı Oturuyor,1,29 Ekim 2021,Konut,80 m2,2+1,5. Kat,Merkezi (Pay Ölçer),Evet
17686,maltepe,"2,350,000TL",,04 Mart 2022,130 m2,4,4,Boş,1,28 Ekim 2021,Konut,110 m2,3+1,1. Kat,Kombi Doğalgaz,Hayır
17687,maltepe,"1,500,000TL",,27 Aralık 2021,140 m2,15-Nov,3,Kiracı Oturuyor,2,25 Ekim 2021,Konut,110 m2,3+1,3. Kat,Kombi Doğalgaz,Hayır
17688,maltepe,"1,795,000TL",,25 Ekim 2021,150 m2,15-Nov,17,Mülk Sahibi Oturuyor,2,25 Ekim 2021,Konut,130 m2,3+1,3. Kat,Merkezi (Pay Ölçer),Hayır
17689,maltepe,"2,500,000TL",,17 Şubat 2022,140 m2,1,7,Kiracı Oturuyor,1,26 Ekim 2021,Konut,125 m2,3+1,3. Kat,Merkezi (Pay Ölçer),Hayır
17690,maltepe,"1,780,000TL",,25 Ekim 2021,190 m2,10-May,3,Mülk Sahibi Oturuyor,2,25 Ekim 2021,Konut,175 m2,3+2,3. Kat,Kombi Doğalgaz,Hayır
17691,maltepe,"1,200,000TL",,22 Aralık 2021,90 m2,2,9,Boş,1,25 Ekim 2021,Konut,70 m2,2+1,1. Kat,Kombi Doğalgaz,Hayır
17692,maltepe,"3,100,000TL",,28 Ocak 2022,262 m2,0 (Yeni),11,Boş,2,25 Ekim 2021,Konut,230 m2,4+1,2. Kat,Merkezi (Pay Ölçer),Hayır
17693,maltepe,"2,000,000TL",,10 Şubat 2022,300 m2,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,2,25 Ekim 2021,Konut,220 m2,5+1,4. Kat,Kombi Doğalgaz,Hayır
17694,maltepe,"2,600,000TL",,02 Mart 2022,130 m2,0 (Yeni),5,Boş,1,25 Ekim 2021,Konut,110 m2,3+1,2. Kat,Kombi Doğalgaz,Hayır
17695,maltepe,"1,250,000TL",,19 Şubat 2022,80 m2,0 (Yeni),4,Boş,1,25 Ekim 2021,Konut,70 m2,2+1,2. Kat,Merkezi (Pay Ölçer),Hayır
17696,maltepe,"890,000TLarrow_downward%2",,22 Şubat 2022,70 m2,10-May,4,Mülk Sahibi Oturuyor,1,24 Ekim 2021,Konut,65 m2,1+1,Bahçe Katı,Kombi Doğalgaz,Hayır
17697,maltepe,"1,150,000TL",,03 Mart 2022,145 m2,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,1,23 Ekim 2021,Konut,110 m2,3+1,4. Kat,Kombi Doğalgaz,Hayır
17698,maltepe,"2,200,000TL",,04 Mart 2022,82 m2,0 (Yeni),4,Boş,1,22 Ekim 2021,Konut,74 m2,2+1,Düz Giriş,Kombi Doğalgaz,Hayır
17699,maltepe,"1,695,000TL",,22 Şubat 2022,92 m2,0 (Yeni),4,Boş,1,20 Ekim 2021,Konut,78 m2,2+1,3. Kat,Yerden Isıtma,Hayır
17700,maltepe,"4,100,000TL",,22 Şubat 2022,230 m2,10-May,4,Mülk Sahibi Oturuyor,2,20 Ekim 2021,Konut,190 m2,4+2,Çatı Dubleks,Kombi Doğalgaz,Hayır
17701,maltepe,"2,600,000TL",,20 Ekim 2021,190 m2,0 (Yeni),5,Boş,2,19 Ekim 2021,Konut,167 m2,4+1,5. Kat,Kombi Doğalgaz,Hayır
17702,maltepe,"3,300,000TL",,20 Ekim 2021,300 m2,15-Nov,5,Mülk Sahibi Oturuyor,2,19 Ekim 2021,Konut,260 m2,5+2,5. Kat,Kombi Doğalgaz,Hayır
17703,maltepe,"2,325,000TL",,19 Ekim 2021,150 m2,15-Nov,17,Mülk Sahibi Oturuyor,2,19 Ekim 2021,Konut,130 m2,3+1,16. Kat,Merkezi (Pay Ölçer),Hayır
17704,maltepe,"900,000TL",,20 Ekim 2021,128 m2,21 Ve Üzeri,4,Kiracı Oturuyor,1,19 Ekim 2021,Konut,115 m2,3+1,2. Kat,Merkezi Doğalgaz,Hayır
17705,maltepe,"3,975,000TL",,22 Şubat 2022,160 m2,1,5,Mülk Sahibi Oturuyor,2,20 Ekim 2021,Konut,140 m2,3+1,Çatı Dubleks,Merkezi (Pay Ölçer),Hayır
17706,maltepe,"1,099,000TL",,19 Ekim 2021,83 m2,10-May,14,Kiracı Oturuyor,1,19 Ekim 2021,Konut,61 m2,1+1,Bahçe Katı,Merkezi Doğalgaz,Hayır
17707,maltepe,"1,100,000TL",,22 Şubat 2022,90 m2,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,1,19 Ekim 2021,Konut,80 m2,2+1,3. Kat,Kombi Doğalgaz,Hayır
17708,maltepe,"4,500,000TL",,22 Şubat 2022,215 m2,10-May,4,Mülk Sahibi Oturuyor,2,19 Ekim 2021,Konut,195 m2,3+1,Çatı Dubleks,Kombi Doğalgaz,Hayır
17709,maltepe,"4,500,000TL",,04 Mart 2022,325 m2,15-Nov,3,Boş,3,18 Ekim 2021,Konut,300 m2,4+2,3. Kat,Kombi Doğalgaz,Hayır
17710,maltepe,"6,350,000TL",,04 Mart 2022,270 m2,0 (Yeni),4,Boş,3,18 Ekim 2021,Konut,250 m2,5+2,4. Kat,Kombi Doğalgaz,Hayır
17711,maltepe,"5,200,000TL",,22 Ocak 2022,300 m2,10-May,4,Mülk Sahibi Oturuyor,4,15 Ekim 2021,Konut,270 m2,6+2,4. Kat,Kombi Doğalgaz,Hayır
17712,maltepe,"1,975,000TL",,04 Mart 2022,125 m2,3,5,Kiracı Oturuyor,2,16 Ekim 2021,Konut,115 m2,3+1,1. Kat,Merkezi (Pay Ölçer),Hayır
17713,maltepe,"2,150,000TL",,03 Aralık 2021,123 m2,15-Nov,15,Kiracı Oturuyor,1,15 Ekim 2021,Konut,92 m2,2+1,Bahçe Katı,Yerden Isıtma,Hayır
17714,maltepe,"3,000,000TL",,09 Şubat 2022,176 m2,0 (Yeni),5,Boş,2,15 Ekim 2021,Konut,161 m2,5+2,3. Kat,Merkezi (Pay Ölçer),Hayır
17715,maltepe,"2,700,000TL",,09 Şubat 2022,185 m2,0 (Yeni),5,Boş,2,15 Ekim 2021,Konut,175 m2,4+2,3. Kat,Merkezi (Pay Ölçer),Hayır
17716,maltepe,"2,600,000TL",,15 Kasım 2021,154 m2,0 (Yeni),5,Boş,2,15 Ekim 2021,Konut,144 m2,4+2,3. Kat,Merkezi (Pay Ölçer),Hayır
17717,maltepe,"2,000,000TL",,09 Şubat 2022,119 m2,0 (Yeni),5,Boş,2,15 Ekim 2021,Konut,110 m2,3+1,Çatı Dubleks,Merkezi (Pay Ölçer),Hayır
17718,maltepe,"1,000,000TL",,09 Şubat 2022,69 m2,0 (Yeni),5,Boş,1,15 Ekim 2021,Konut,64 m2,2+1,Kot 1 (-1). Kat,Merkezi (Pay Ölçer),Hayır
17719,maltepe,"750,000TL",,09 Şubat 2022,60 m2,0 (Yeni),5,Boş,1,14 Ekim 2021,Konut,55 m2,1+1,Kot 1 (-1). Kat,Merkezi (Pay Ölçer),Hayır
17720,maltepe,"210,000TL",,03 Mart 2022,75 m2,15-Nov,8,Boş,1,14 Ekim 2021,Konut,65 m2,2+1,Düz Giriş,Isıtma Yok,Hayır
17721,maltepe,"2,175,000TLarrow_downward%8",,04 Mart 2022,230 m2,15-Nov,4,Kiracı Oturuyor,3,14 Ekim 2021,Konut,200 m2,4+2,4. Kat,Kombi Doğalgaz,Hayır
17722,maltepe,"3,500,000TL",,24 Şubat 2022,135 m2,10-May,9,Kiracı Oturuyor,2,13 Ekim 2021,Konut,115 m2,3+1,3. Kat,Kombi Doğalgaz,Hayır
17723,maltepe,"1,790,000TL",,19 Aralık 2021,185 m2,15-Nov,7,Kiracı Oturuyor,3,12 Ekim 2021,Konut,145 m2,4+2,7. Kat,Kombi Doğalgaz,Hayır
17724,maltepe,"4,500,000TL",,09 Şubat 2022,150 m2,2,29,Kiracı Oturuyor,2,11 Ekim 2021,Konut,110 m2,3+1,19. Kat,Merkezi (Pay Ölçer),Evet
17725,maltepe,"2,100,000TL",,17 Şubat 2022,260 m2,10-May,4,Kiracı Oturuyor,2,11 Ekim 2021,Konut,240 m2,4+2,4. Kat,Kombi Doğalgaz,Hayır
17726,maltepe,"1,300,000TL",,04 Mart 2022,65 m2,3,19,Boş,1,12 Ekim 2021,Konut,55 m2,Stüdyo,11. Kat,Merkezi (Pay Ölçer),Hayır
17727,maltepe,"2,290,000TL",,04 Mart 2022,170 m2,10-May,4,Kiracı Oturuyor,2,12 Ekim 2021,Konut,155 m2,3+1,Düz Giriş,Kombi Doğalgaz,Hayır
17728,maltepe,"990,000TL",,17 Aralık 2021,165 m2,0 (Yeni),4,Boş,2,10 Ekim 2021,Konut,145 m2,3+2,4. Kat,Kombi Doğalgaz,Hayır
17729,maltepe,"945,000TL",,04 Mart 2022,65 m2,4,4,Boş,1,09 Ekim 2021,Konut,50 m2,1+1,Düz Giriş,Kombi Doğalgaz,Hayır
17730,maltepe,"800,000TL",,08 Ocak 2022,52 m2,0 (Yeni),5,Boş,1,09 Ekim 2021,Konut,42 m2,1+1,1. Kat,Kombi Doğalgaz,Hayır
17731,maltepe,"3,000,000TL",,08 Şubat 2022,230 m2,2,7,Kiracı Oturuyor,3,08 Ekim 2021,Konut,220 m2,5+2,7. Kat,Kombi Doğalgaz,Hayır
17732,maltepe,"3,225,000TL",,04 Mart 2022,142 m2,0 (Yeni),11,Boş,2,07 Ekim 2021,Konut,127 m2,4+1,8. Kat,Merkezi (Pay Ölçer),Hayır
17733,maltepe,"945,000TL",,04 Mart 2022,65 m2,4,4,Boş,1,06 Ekim 2021,Konut,50 m2,1+1,Düz Giriş,Kombi Doğalgaz,Hayır
17734,maltepe,"500,000TL",,03 Mart 2022,165 m2,15-Nov,7,Mülk Sahibi Oturuyor,3,06 Ekim 2021,Konut,145 m2,4+2,5. Kat,Kombi Doğalgaz,Hayır
17735,maltepe,"3,175,000TL",,04 Mart 2022,142 m2,0 (Yeni),11,Boş,2,05 Ekim 2021,Konut,127 m2,4+1,6. Kat,Merkezi (Pay Ölçer),Hayır
17736,maltepe,"1,450,000TL",,03 Mart 2022,120 m2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,1,05 Ekim 2021,Konut,90 m2,3+1,3. Kat,Kombi Doğalgaz,Hayır
17737,maltepe,"900,000TL",,20 Aralık 2021,120 m2,10-May,5,Mülk Sahibi Oturuyor,1,04 Ekim 2021,Konut,105 m2,3+1,3. Kat,Kombi Doğalgaz,Hayır
17738,maltepe,"1,470,000TL",,04 Ekim 2021,128 m2,10-May,15,Mülk Sahibi Oturuyor,1,04 Ekim 2021,Konut,95 m2,2+1,5. Kat,Merkezi (Pay Ölçer),Hayır
17739,maltepe,"42,000,000TL",,10 Şubat 2022,650 m2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,5,04 Ekim 2021,Konut,550 m2,6+2,Çatı Dubleks,Kombi Doğalgaz,Hayır
17740,maltepe,"540,000TL",,26 Şubat 2022,160 m2,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,2,04 Ekim 2021,Konut,140 m2,4+1,5. Kat,Kombi Doğalgaz,Hayır
17741,maltepe,"2,300,000TL",,18 Ocak 2022,230 m2,15-Nov,5,Mülk Sahibi Oturuyor,3,30 Eylül 2021,Konut,200 m2,4+1,3. Kat,Kombi Doğalgaz,Hayır
17742,maltepe,"4,350,000TL",,30 Eylül 2021,220 m2,21 Ve Üzeri,3,Kiracı Oturuyor,2,30 Eylül 2021,Konut,171 m2,5+2,Çatı Dubleks,Merkezi (Pay Ölçer),Evet
17743,maltepe,"900,000TL",,26 Aralık 2021,180 m2,10-May,3,Boş,2,29 Eylül 2021,Konut,150 m2,4+2,3. Kat,Kombi Doğalgaz,Hayır
17744,maltepe,"490,000TLarrow_downward%4",,15 Şubat 2022,75 m2,15-Nov,4,Kiracı Oturuyor,1,29 Eylül 2021,Konut,65 m2,1+1,Bahçe Katı,Kombi Doğalgaz,Hayır
17745,maltepe,"650,000TL",,20 Aralık 2021,150 m2,21 Ve Üzeri,6,Mülk Sahibi Oturuyor,1,26 Eylül 2021,Konut,125 m2,3+1,1. Kat,Kombi Doğalgaz,Hayır
17746,maltepe,"950,000TL",,23 Ocak 2022,125 m2,1,6,Boş,1,26 Eylül 2021,Konut,110 m2,3+1,2. Kat,Kombi Doğalgaz,Hayır
17747,maltepe,"1,300,000TL",,04 Mart 2022,95 m2,3,6,Boş,1,24 Eylül 2021,Konut,75 m2,2+1,4. Kat,Merkezi (Pay Ölçer),Hayır
17748,maltepe,"770,000TL",,03 Mart 2022,75 m2,10-May,5,Mülk Sahibi Oturuyor,1,23 Eylül 2021,Konut,65 m2,1+1,Yüksek Giriş,Kombi Doğalgaz,Hayır
17749,maltepe,"840,000TL",,03 Mart 2022,85 m2,0 (Yeni),5,Boş,1,23 Eylül 2021,Konut,70 m2,2+1,1. Kat,Kombi Doğalgaz,Hayır
17750,maltepe,"1,000,000TL",,01 Mart 2022,80 m2,3,3,Kiracı Oturuyor,1,22 Eylül 2021,Konut,66 m2,2+1,3. Kat,Kombi Doğalgaz,Hayır
17751,maltepe,"2,250,000TLarrow_downward%8",,03 Aralık 2021,500 m2,21 Ve Üzeri,2,Kiracı Oturuyor,4,22 Eylül 2021,Konut,460 m2,3+1,2. Kat,Kombi Doğalgaz,Hayır
17752,maltepe,"2,000,000TL",,30 Kasım 2021,162 m2,0 (Yeni),5,Boş,1,22 Eylül 2021,Konut,124 m2,2+2,5. Kat,Kombi Doğalgaz,Hayır
17753,maltepe,"2,400,000TLarrow_downward%3",,04 Mart 2022,170 m2,0 (Yeni),4,Boş,2,22 Eylül 2021,Konut,145 m2,4+1,4. Kat,Kombi Doğalgaz,Hayır
17754,maltepe,"3,000,000TL",,04 Mart 2022,145 m2,15-Nov,5,Boş,2,22 Eylül 2021,Konut,130 m2,3+1,3. Kat,Kombi Doğalgaz,Hayır
17755,maltepe,"675,000TL",,31 Ocak 2022,85 m2,0 (Yeni),5,Boş,1,21 Eylül 2021,Konut,70 m2,2+1,1. Kat,Kombi Doğalgaz,Hayır
17756,maltepe,"2,100,000TL",,04 Mart 2022,90 m2,0 (Yeni),4,Boş,2,22 Eylül 2021,Konut,70 m2,2+1,3. Kat,Kombi Doğalgaz,Hayır
17757,maltepe,"1,695,000TL",,04 Mart 2022,85 m2,0 (Yeni),4,Boş,1,20 Eylül 2021,Konut,65 m2,2+1,3. Kat,Kombi Doğalgaz,Hayır
17758,maltepe,"1,275,000TL",,14 Şubat 2022,125 m2,10-May,6,Boş,2,19 Eylül 2021,Konut,110 m2,3+1,3. Kat,Kombi Doğalgaz,Hayır
17759,maltepe,"1,600,000TL",,17 Eylül 2021,75 m2,10-May,19,Boş,1,17 Eylül 2021,Konut,65 m2,1+1,11. Kat,Kombi Doğalgaz,Hayır
17760,maltepe,"2,665,000TL",,17 Eylül 2021,154 m2,10-May,11,Mülk Sahibi Oturuyor,2,17 Eylül 2021,Konut,132 m2,3+1,3. Kat,Merkezi Doğalgaz,Hayır
17761,maltepe,"2,385,000TL",,17 Şubat 2022,230 m2,10-May,4,Mülk Sahibi Oturuyor,2,15 Eylül 2021,Konut,200 m2,4+2,4. Kat,Kombi Doğalgaz,Hayır
17762,maltepe,"3,950,000TL",,04 Şubat 2022,165 m2,1,5,Mülk Sahibi Oturuyor,1,15 Eylül 2021,Konut,140 m2,4+1,5. Kat,Kombi Doğalgaz,Hayır
17763,maltepe,"2,000,000TL",,19 Aralık 2021,60 m2,1,29,Kiracı Oturuyor,1,13 Eylül 2021,Konut,40 m2,1+1,13. Kat,Merkezi (Pay Ölçer),Hayır
